State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Michael Badnarik [ 11 ] Libertarian_Votes,Michael Badnarik [ 11 ] Libertarian_Pct,Various candidates [ 11 ] Write-ins_Votes,Various candidates [ 11 ] Write-ins_Pct,Michael J. Badnarik [ 9 ] Libertarian_Votes,Michael J. Badnarik [ 9 ] Libertarian_Pct,Michael Anthony Peroutka [ 9 ] Constitution_Votes,Michael Anthony Peroutka [ 9 ] Constitution_Pct,Various Other Candidates [ 9 ] Write In_Votes,Various Other Candidates [ 9 ] Write In_Pct,Ralph Nader Reform_Votes,Ralph Nader Reform_Pct,Michael James Badnarik Libertarian_Votes,Michael James Badnarik Libertarian_Pct,Ralph Nader By Petition_Votes,Ralph Nader By Petition_Pct,Michael Badarnik Libertarian_Votes,Michael Badarnik Libertarian_Pct,Michael Peroutka Nebraska_Votes,Michael Peroutka Nebraska_Pct,Ralph Nader Independent_Votes,Ralph Nader Independent_Pct,Michael Badnarik Libertarian_Votes,Michael Badnarik Libertarian_Pct,Michael Peroutka Constitution_Votes,Michael Peroutka Constitution_Pct,Michael J. Badnarik Libertarian_Votes,Michael J. Badnarik Libertarian_Pct,David Cobb Green_Votes,David Cobb Green_Pct,Walt Brown United Citizens_Votes,Walt Brown United Citizens_Pct,Ralph Nader Unaffiliated_Votes,Ralph Nader Unaffiliated_Pct,Total_Votes,Winner,Winner_Pct
Maryland,Baltimore_County__MD,182474,51.62,166051,46.98,4954,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,353479,Democrat,51.62
Maryland,Baltimore_City__MD,175022,81.95,36230,16.96,2311,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,213563,Democrat,81.95
Maryland,Calvert__MD,15967,40.58,23017,58.49,367,0.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,39351,Republican,58.49
Maryland,Caroline__MD,3810,33.55,7396,65.13,150,1.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,11356,Republican,65.13
Maryland,Carroll__MD,22974,28.95,55275,69.66,1100,1.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,79349,Republican,69.66
Maryland,Cecil__MD,14680,38.97,22556,59.87,438,1.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,37674,Republican,59.87
Maryland,Charles__MD,29354,50.4,28442,48.84,445,0.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,58241,Democrat,50.4
Maryland,Dorchester__MD,5411,40.57,7801,58.48,127,0.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,13339,Republican,58.48
Maryland,Frederick__MD,39503,39.27,59934,59.58,1157,1.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,100594,Republican,59.58
Maryland,Garrett__MD,3291,26.36,9085,72.77,108,0.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,12484,Republican,72.77
Maryland,Harford__MD,39685,35.2,71565,63.48,1478,1.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,112728,Republican,63.48
Maryland,Howard__MD,72257,54.0,59724,44.63,1829,1.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,133810,Democrat,54.0
Maryland,Kent__MD,4278,46.07,4900,52.77,107,1.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,9285,Republican,52.77
Maryland,Montgomery__MD,273936,65.97,136334,32.83,4955,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,415225,Democrat,65.97
Maryland,Prince_George_s__MD,260532,81.81,55532,17.44,2410,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,318474,Democrat,81.81
Maryland,Queen_Anne_s__MD,7070,32.44,14489,66.48,235,1.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,21794,Republican,66.48
Maryland,Somerset__MD,4034,44.85,4884,54.3,76,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,8994,Republican,54.3
Maryland,St_Mary_s__MD,13776,36.33,23725,62.57,415,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,37916,Republican,62.57
Maryland,Talbot__MD,7367,39.05,11288,59.84,12,1.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,18864,Republican,59.84
Maryland,Washington__MD,20387,35.21,36917,63.76,600,1.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,57904,Republican,63.76
Maryland,Wicomico__MD,15137,40.36,21998,58.66,368,0.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,37503,Republican,58.66
Maryland,Worcester__MD,9648,38.24,15349,60.84,232,0.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,25229,Republican,60.84
Massachusetts,Barnstable__MA,72156,54.6,58527,44.29,1465,1.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,132148,Democrat,54.6
Massachusetts,Berkshire__MA,47743,73.12,16806,25.74,742,1.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,65291,Democrat,73.12
Massachusetts,Bristol__MA,147854,63.49,82524,35.44,2500,1.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,232878,Democrat,63.49
Massachusetts,Dukes__MA,7265,72.67,2602,26.03,130,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,9997,Democrat,72.67
Massachusetts,Essex__MA,194068,58.24,135114,40.55,4051,1.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,333233,Democrat,58.24
Massachusetts,Franklin__MA,25550,68.35,11058,29.58,773,2.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,37381,Democrat,68.35
Massachusetts,Hampden__MA,113710,60.93,70925,38.0,2004,1.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,186639,Democrat,60.93
Massachusetts,Hampshire__MA,51680,69.44,21315,28.64,1427,1.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,74422,Democrat,69.44
Massachusetts,Middlesex__MA,440862,63.99,237815,34.52,10283,1.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,688960,Democrat,63.99
Massachusetts,Nantucket__MA,3608,63.03,2040,35.64,76,1.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,5724,Democrat,63.03
Massachusetts,Norfolk__MA,199392,60.21,127763,38.58,3982,1.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,331137,Democrat,60.21
Massachusetts,Plymouth__MA,125178,53.66,105603,45.27,2516,1.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,233297,Democrat,53.66
Massachusetts,Suffolk__MA,182592,75.88,54923,22.82,3130,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,240645,Democrat,75.88
Massachusetts,Worcester__MA,192142,56.41,144094,42.3,4400,1.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,340636,Democrat,56.41
Michigan,Alcona__MI,2871,43.96,3592,55.0,68,1.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,6531,Republican,55.0
Michigan,Alger__MI,2395,50.26,2318,48.65,52,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,4765,Democrat,50.26
Michigan,Allegan__MI,19355,35.9,34022,63.11,530,0.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,53907,Republican,63.11
Michigan,Alpena__MI,7407,48.7,7665,50.39,139,0.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,15211,Republican,50.39
Michigan,Antrim__MI,5072,37.24,8379,61.52,168,1.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,13619,Republican,61.52
Michigan,Arenac__MI,4076,49.61,4071,49.55,69,0.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,8216,Democrat,49.61
Michigan,Baraga__MI,1660,45.06,1977,53.66,47,1.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,3684,Republican,53.66
Michigan,Barry__MI,11312,37.37,18638,61.57,322,1.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,30272,Republican,61.57
Michigan,Bay__MI,31049,54.42,25448,44.6,562,0.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,57059,Democrat,54.42
Michigan,Benzie__MI,4383,44.83,5284,54.04,111,1.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,9778,Republican,54.04
Michigan,Berrien__MI,32846,43.99,41076,55.01,749,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,74671,Republican,55.01
Michigan,Branch__MI,7004,38.98,10784,60.02,179,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,17967,Republican,60.02
Michigan,Calhoun__MI,29891,47.7,32093,51.21,683,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,62667,Republican,51.21
Michigan,Cass__MI,9537,42.02,12964,57.12,196,0.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,22697,Republican,57.12
Michigan,Charlevoix__MI,5729,40.52,8214,58.09,196,1.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,14139,Republican,58.09
Michigan,Cheboygan__MI,5941,42.78,7798,56.15,148,1.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,13887,Republican,56.15
Michigan,Chippewa__MI,7203,43.69,9122,55.33,163,0.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,16488,Republican,55.33
Michigan,Clare__MI,6984,49.09,7088,49.82,154,1.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,14226,Republican,49.82
Michigan,Clinton__MI,15483,40.95,21989,58.16,335,0.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,37807,Republican,58.16
Michigan,Crawford__MI,3126,43.21,4017,55.52,92,1.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,7235,Republican,55.52
Michigan,Delta__MI,9381,48.76,9680,50.32,177,0.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,19238,Republican,50.32
Michigan,Dickinson__MI,5650,41.7,7734,57.08,165,1.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,13549,Republican,57.08
Michigan,Eaton__MI,25411,45.58,29781,53.41,563,1.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,55755,Republican,53.41
Michigan,Emmet__MI,6846,39.41,10332,59.48,194,1.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,17372,Republican,59.48
Michigan,Genesee__MI,128334,60.03,83870,39.23,1571,0.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,213775,Democrat,60.03
Michigan,Gladwin__MI,6343,47.95,6770,51.18,114,0.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,13227,Republican,51.18
Michigan,Gogebic__MI,4421,52.31,3935,46.56,96,1.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,8452,Democrat,52.31
Michigan,Grand_Traverse__MI,18256,39.52,27446,59.42,489,1.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,46191,Republican,59.42
Michigan,Gratiot__MI,7377,42.45,9834,56.59,168,0.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,17379,Republican,56.59
Michigan,Hillsdale__MI,7123,35.23,12804,63.34,289,1.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,20216,Republican,63.34
Michigan,Houghton__MI,6731,42.46,8889,56.08,231,1.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,15851,Republican,56.08
Michigan,Huron__MI,7629,43.68,9671,55.37,166,0.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,17466,Republican,55.37
Michigan,Ingham__MI,76877,57.78,54734,41.14,1442,1.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,133053,Democrat,57.78
Michigan,Ionia__MI,10647,38.55,16621,60.18,350,1.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,27618,Republican,60.18
Michigan,Iosco__MI,6557,46.82,7301,52.13,148,1.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,14006,Republican,52.13
Michigan,Iron__MI,3215,49.38,3224,49.52,72,1.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,6511,Republican,49.52
Michigan,Isabella__MI,12334,50.57,11754,48.19,302,1.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,24390,Democrat,50.57
Michigan,Jackson__MI,31025,43.21,40029,55.75,741,1.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,71795,Republican,55.75
Michigan,Kalamazoo__MI,61462,51.31,57147,47.71,1174,0.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,119783,Democrat,51.31
Michigan,Kalkaska__MI,3189,38.05,5084,60.67,107,1.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,8380,Republican,60.67
Michigan,Kent__MI,116909,40.19,171201,58.85,2781,0.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,290891,Republican,58.85
Michigan,Keweenaw__MI,630,43.78,781,54.27,28,1.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,1439,Republican,54.27
Michigan,Lake__MI,2675,50.99,2503,47.71,68,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,5246,Democrat,50.99
Michigan,Lapeer__MI,18086,40.97,25556,57.89,505,1.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,44147,Republican,57.89
Michigan,Leelanau__MI,6048,43.46,7733,55.57,136,0.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,13917,Republican,55.57
Michigan,Lenawee__MI,20787,44.22,25675,54.61,550,1.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,47012,Republican,54.61
Michigan,Livingston__MI,33991,36.26,58860,62.79,891,0.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,93742,Republican,62.79
Michigan,Luce__MI,1045,36.94,1749,61.82,35,1.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,2829,Republican,61.82
Michigan,Mackinac__MI,2819,42.72,3706,56.16,74,1.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,6599,Republican,56.16
Michigan,Macomb__MI,196160,48.75,202166,50.24,4084,1.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,402410,Republican,50.24
Michigan,Manistee__MI,6272,49.23,6295,49.41,173,1.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,12740,Republican,49.41
Michigan,Marquette__MI,17412,53.6,14690,45.22,386,1.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,32488,Democrat,53.6
Michigan,Mason__MI,6333,43.34,8124,55.6,154,1.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,14611,Republican,55.6
Michigan,Mecosta__MI,7730,43.97,9710,55.23,141,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,17581,Republican,55.23
Michigan,Menominee__MI,5326,46.64,5942,52.04,151,1.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,11419,Republican,52.04
Michigan,Midland__MI,18355,42.41,24369,56.31,551,1.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,43275,Republican,56.31
Michigan,Missaukee__MI,2319,31.25,5055,68.12,47,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,7421,Republican,68.12
Michigan,Monroe__MI,36089,48.68,37470,50.54,573,0.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,74132,Republican,50.54
Michigan,Montcalm__MI,11471,42.91,14968,55.99,295,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,26734,Republican,55.99
Michigan,Montmorency__MI,2196,39.48,3300,59.32,67,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,5563,Republican,59.32
Michigan,Muskegon__MI,44282,55.14,35302,43.96,729,0.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,80313,Democrat,55.14
Michigan,Newaygo__MI,9057,39.6,13608,59.49,208,0.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,22873,Republican,59.49
Michigan,Oakland__MI,319387,49.75,316633,49.32,5957,0.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,641977,Democrat,49.75
Michigan,Oceana__MI,5441,44.25,6677,54.3,179,1.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,12297,Republican,54.3
Michigan,Ogemaw__MI,5215,48.3,5454,50.52,127,1.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,10796,Republican,50.52
Michigan,Ontonagon__MI,1863,44.44,2262,53.96,67,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,4192,Republican,53.96
Michigan,Osceola__MI,4467,39.93,6599,58.98,122,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,11188,Republican,58.98
Michigan,Oscoda__MI,1792,40.64,2570,58.29,47,1.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,4409,Republican,58.29
Michigan,Otsego__MI,4674,37.98,7470,60.7,163,1.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,12307,Republican,60.7
Michigan,Ottawa__MI,35552,27.64,92048,71.55,1043,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,128643,Republican,71.55
Michigan,Presque_Isle__MI,3432,45.66,3982,52.98,102,1.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,7516,Republican,52.98
Michigan,Roscommon__MI,6810,47.43,7364,51.28,185,1.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,14359,Republican,51.28
Michigan,Saginaw__MI,54887,53.37,47165,45.86,800,0.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,102852,Democrat,53.37
Michigan,St__Clair__MI,36174,45.36,42740,53.6,829,1.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,79743,Republican,53.6
Michigan,St__Joseph__MI,9648,38.23,15340,60.78,251,0.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,25239,Republican,60.78
Michigan,Sanilac__MI,7883,37.97,12632,60.84,248,1.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,20763,Republican,60.84
Michigan,Schoolcraft__MI,2137,48.12,2267,51.05,37,0.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,4441,Republican,51.05
Michigan,Shiawassee__MI,16881,46.06,19407,52.95,363,0.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,36651,Republican,52.95
Michigan,Tuscola__MI,12631,44.57,15389,54.31,318,1.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,28338,Republican,54.31
Michigan,Van_Buren__MI,16151,47.26,17634,51.6,389,1.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,34174,Republican,51.6
Michigan,Washtenaw__MI,109953,63.46,61455,35.47,1856,1.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,173264,Democrat,63.46
Michigan,Wayne__MI,600047,69.39,257750,29.81,6931,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,864728,Democrat,69.39
Michigan,Wexford__MI,6034,39.8,8966,59.14,160,1.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,15160,Republican,59.14
Minnesota,Aitkin__MN,4539,48.02,4768,50.44,145,1.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,9452,Republican,50.44
Minnesota,Anoka__MN,80226,46.09,91853,52.77,1987,1.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,174066,Republican,52.77
Minnesota,Becker__MN,6756,40.21,9795,58.3,250,1.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,16801,Republican,58.3
Minnesota,Beltrami__MN,10592,50.13,10237,48.45,302,1.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,21131,Democrat,50.13
