State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Miscellaneous_Votes,Miscellaneous_Pct,Total_Votes,Winner,Winner_Pct
Kentucky,Fleming__KY,2051,47.53,2261,52.4,3,0.07,4315,Republican,52.4
Kentucky,Floyd__KY,10975,71.34,4382,28.48,28,0.18,15385,Democrat,71.34
Kentucky,Franklin__KY,11193,60.4,7175,38.72,162,0.87,18530,Democrat,60.4
Kentucky,Fulton__KY,2016,56.84,1507,42.49,24,0.68,3547,Democrat,56.84
Kentucky,Gallatin__KY,988,57.98,714,41.9,2,0.12,1704,Democrat,57.98
Kentucky,Garrard__KY,1774,39.6,2662,59.42,44,0.98,4480,Republican,59.42
Kentucky,Grant__KY,2272,54.32,1876,44.85,35,0.84,4183,Democrat,54.32
Kentucky,Graves__KY,6999,50.66,6731,48.72,86,0.62,13816,Democrat,50.66
Kentucky,Grayson__KY,2788,34.52,5187,64.23,101,1.25,8076,Republican,64.23
Kentucky,Green__KY,1758,38.33,2822,61.52,7,0.15,4587,Republican,61.52
Kentucky,Greenup__KY,7126,49.92,7127,49.93,22,0.15,14275,Republican,49.93
Kentucky,Hancock__KY,1530,50.93,1435,47.77,39,1.3,3004,Democrat,50.93
Kentucky,Hardin__KY,8339,44.5,10283,54.88,116,0.62,18738,Republican,54.88
Kentucky,Harlan__KY,8798,60.86,5636,38.98,23,0.16,14457,Democrat,60.86
Kentucky,Harrison__KY,3319,58.8,2320,41.1,6,0.11,5645,Democrat,58.8
Kentucky,Hart__KY,3005,48.44,3186,51.35,13,0.21,6204,Republican,51.35
Kentucky,Henderson__KY,8082,59.17,5539,40.55,38,0.28,13659,Democrat,59.17
Kentucky,Henry__KY,2999,62.35,1805,37.53,6,0.12,4810,Democrat,62.35
Kentucky,Hickman__KY,1456,54.57,1181,44.27,31,1.16,2668,Democrat,54.57
Kentucky,Hopkins__KY,8810,57.38,6500,42.33,45,0.29,15355,Democrat,57.38
Kentucky,Jackson__KY,702,17.03,3416,82.85,5,0.12,4123,Republican,82.85
Kentucky,Jefferson__KY,125844,47.44,138018,52.03,1424,0.54,265286,Republican,52.03
Kentucky,Jessamine__KY,3310,38.8,5127,60.11,93,1.09,8530,Republican,60.11
Kentucky,Johnson__KY,3142,37.72,5169,62.06,18,0.22,8329,Republican,62.06
Kentucky,Kenton__KY,17907,38.73,27924,60.4,401,0.87,46232,Republican,60.4
Kentucky,Knott__KY,5405,76.5,1645,23.28,15,0.21,7065,Democrat,76.5
Kentucky,Knox__KY,3543,38.34,5677,61.44,20,0.22,9240,Republican,61.44
Kentucky,Larue__KY,2183,51.38,2063,48.55,3,0.07,4249,Democrat,51.38
Kentucky,Laurel__KY,3969,30.54,9015,69.36,13,0.1,12997,Republican,69.36
Kentucky,Lawrence__KY,2362,47.43,2615,52.51,3,0.06,4980,Republican,52.51
Kentucky,Lee__KY,1017,37.31,1704,62.51,5,0.18,2726,Republican,62.51
Kentucky,Leslie__KY,1327,26.97,3583,72.81,11,0.22,4921,Republican,72.81
Kentucky,Letcher__KY,4280,54.75,3527,45.11,11,0.14,7818,Democrat,54.75
Kentucky,Lewis__KY,1543,35.12,2846,64.78,4,0.09,4393,Republican,64.78
Kentucky,Lincoln__KY,2991,48.99,3106,50.88,8,0.13,6105,Republican,50.88
Kentucky,Livingston__KY,2287,57.06,1716,42.81,5,0.12,4008,Democrat,57.06
Kentucky,Logan__KY,4264,54.8,3469,44.58,48,0.62,7781,Democrat,54.8
Kentucky,Lyon__KY,1496,59.2,1005,39.77,26,1.03,2527,Democrat,59.2
Kentucky,Madison__KY,8208,46.45,9310,52.69,153,0.87,17671,Republican,52.69
Kentucky,Magoffin__KY,2986,56.37,2300,43.42,11,0.21,5297,Democrat,56.37
Kentucky,Marion__KY,3577,61.5,2225,38.26,14,0.24,5816,Democrat,61.5
Kentucky,Marshall__KY,6231,57.81,4542,42.14,6,0.06,10779,Democrat,57.81
Kentucky,Martin__KY,1567,35.37,2850,64.33,13,0.29,4430,Republican,64.33
Kentucky,McCracken__KY,13365,54.94,10723,44.08,237,0.97,24325,Democrat,54.94
Kentucky,McCreary__KY,1377,25.92,3852,72.52,83,1.56,5312,Republican,72.52
Kentucky,McLean__KY,2147,57.87,1555,41.91,8,0.22,3710,Democrat,57.87
Kentucky,Mason__KY,3181,50.6,3086,49.09,20,0.32,6287,Democrat,50.6
Kentucky,Meade__KY,3205,52.9,2846,46.97,8,0.13,6059,Democrat,52.9
Kentucky,Menifee__KY,966,62.61,560,36.29,17,1.1,1543,Democrat,62.61
Kentucky,Mercer__KY,3528,50.62,3386,48.58,56,0.8,6970,Democrat,50.62
Kentucky,Metcalfe__KY,1628,43.92,2069,55.81,10,0.27,3707,Republican,55.81
Kentucky,Monroe__KY,1156,19.89,4655,80.08,2,0.03,5813,Republican,80.08
Kentucky,Montgomery__KY,3391,52.84,3011,46.91,16,0.25,6418,Democrat,52.84
Kentucky,Morgan__KY,2698,64.25,1492,35.53,9,0.21,4199,Democrat,64.25
Kentucky,Muhlenberg__KY,6616,56.52,5067,43.29,23,0.2,11706,Democrat,56.52
Kentucky,Nelson__KY,5514,60.5,3544,38.89,56,0.61,9114,Democrat,60.5
Kentucky,Nicholas__KY,1349,57.38,975,41.47,27,1.15,2351,Democrat,57.38
Kentucky,Ohio__KY,3486,39.08,5423,60.79,12,0.13,8921,Republican,60.79
Kentucky,Oldham__KY,3487,36.67,5998,63.07,25,0.26,9510,Republican,63.07
Kentucky,Owen__KY,2323,69.47,1002,29.96,19,0.57,3344,Democrat,69.47
Kentucky,Owsley__KY,437,25.72,1259,74.1,3,0.18,1699,Republican,74.1
Kentucky,Pendleton__KY,1992,51.53,1851,47.88,23,0.59,3866,Democrat,51.53
Kentucky,Perry__KY,6031,58.17,4316,41.63,20,0.19,10367,Democrat,58.17
Kentucky,Pike__KY,14878,57.85,10808,42.02,34,0.13,25720,Democrat,57.85
Kentucky,Powell__KY,2006,53.25,1756,46.62,5,0.13,3767,Democrat,53.25
Kentucky,Pulaski__KY,6570,32.98,13315,66.85,34,0.17,19919,Republican,66.85
Kentucky,Robertson__KY,562,56.26,436,43.64,1,0.1,999,Democrat,56.26
Kentucky,Rockcastle__KY,1345,27.19,3597,72.71,5,0.1,4947,Republican,72.71
Kentucky,Rowan__KY,2975,49.69,2983,49.82,29,0.48,5987,Republican,49.82
Kentucky,Russell__KY,1693,30.56,3841,69.33,6,0.11,5540,Republican,69.33
Kentucky,Scott__KY,3531,52.96,3093,46.39,43,0.64,6667,Democrat,52.96
Kentucky,Shelby__KY,4429,54.63,3646,44.97,33,0.41,8108,Democrat,54.63
Kentucky,Simpson__KY,2713,56.3,2100,43.58,6,0.12,4819,Democrat,56.3
Kentucky,Spencer__KY,1216,55.27,969,44.05,15,0.68,2200,Democrat,55.27
Kentucky,Taylor__KY,3400,43.77,4350,56,18,0.23,7768,Republican,56
Kentucky,Todd__KY,1956,49.13,2000,50.24,25,0.63,3981,Republican,50.24
Kentucky,Trigg__KY,2619,56.87,1982,43.04,4,0.09,4605,Democrat,56.87
Kentucky,Trimble__KY,1478,61.79,902,37.71,12,0.5,2392,Democrat,61.79
Kentucky,Union__KY,3479,63.99,1948,35.83,10,0.18,5437,Democrat,63.99
Kentucky,Warren__KY,9643,42.66,12906,57.1,55,0.24,22604,Republican,57.1
Kentucky,Washington__KY,2147,50.53,2064,48.58,38,0.89,4249,Democrat,50.53
Kentucky,Wayne__KY,2673,39.8,4035,60.08,8,0.12,6716,Republican,60.08
Kentucky,Webster__KY,3506,63.34,2017,36.44,12,0.22,5535,Democrat,63.34
Kentucky,Whitley__KY,3889,35.11,7173,64.76,15,0.14,11077,Republican,64.76
Kentucky,Wolfe__KY,1814,64.67,973,34.69,18,0.64,2805,Democrat,64.67
Kentucky,Woodford__KY,3122,47.92,3343,51.31,50,0.77,6515,Republican,51.31
Louisiana,Acadia__LA,10006,45.28,12074,54.63,20,0.09,22100,Republican,54.63
Louisiana,Allen__LA,6076,63.53,3472,36.3,16,0.17,9564,Democrat,63.53
Louisiana,Ascension__LA,12520,61.98,7652,37.88,28,0.14,20200,Democrat,61.98
Louisiana,Assumption__LA,4843,53.38,4201,46.3,29,0.32,9073,Democrat,53.38
Louisiana,Avoyelles__LA,7526,46.83,8501,52.9,44,0.27,16071,Republican,52.9
Louisiana,Beauregard__LA,5577,50.43,5475,49.51,7,0.06,11059,Democrat,50.43
Louisiana,Bienville__LA,4169,53.66,3583,46.11,18,0.23,7770,Democrat,53.66
Louisiana,Bossier__LA,9395,35.67,16920,64.24,24,0.09,26339,Republican,64.24
Louisiana,Caddo__LA,36504,40.93,52602,58.98,78,0.09,89184,Republican,58.98
Louisiana,Calcasieu__LA,35557,54.82,29246,45.09,56,0.09,64859,Democrat,54.82
Louisiana,Caldwell__LA,1854,40.47,2721,59.4,6,0.13,4581,Republican,59.4
Louisiana,Cameron__LA,2228,58.66,1566,41.23,4,0.11,3798,Democrat,58.66
Louisiana,Catahoula__LA,2512,45.42,3011,54.44,8,0.14,5531,Republican,54.44
Louisiana,Claiborne__LA,3451,48.78,3614,51.09,9,0.13,7074,Republican,51.09
Louisiana,Concordia__LA,4066,44.67,5020,55.15,16,0.18,9102,Republican,55.15
Louisiana,De_Soto__LA,5879,56.93,4435,42.95,13,0.13,10327,Democrat,56.93
Louisiana,East_Baton_Rouge__LA,57822,43.42,75220,56.49,126,0.09,133168,Republican,56.49
Louisiana,East_Carroll__LA,2329,55.05,1896,44.81,6,0.14,4231,Democrat,55.05
Louisiana,East_Feliciana__LA,4105,59.73,2747,39.97,21,0.31,6873,Democrat,59.73
Louisiana,Evangeline__LA,6774,46.84,7660,52.97,27,0.19,14461,Republican,52.97
Louisiana,Franklin__LA,4332,44.44,5395,55.34,21,0.22,9748,Republican,55.34
Louisiana,Grant__LA,3426,47.93,3720,52.04,2,0.03,7148,Republican,52.04
Louisiana,Iberia__LA,10152,40.56,14832,59.26,44,0.18,25028,Republican,59.26
Louisiana,Iberville__LA,9415,66.61,4700,33.25,20,0.14,14135,Democrat,66.61
Louisiana,Jackson__LA,3719,48.11,3999,51.73,12,0.16,7730,Republican,51.73
Louisiana,Jefferson__LA,51090,32.94,103901,66.98,120,0.08,155111,Republican,66.98
Louisiana,Jefferson_Davis__LA,6172,50.89,5935,48.94,20,0.16,12127,Democrat,50.89
Louisiana,Lafayette__LA,20332,37.99,33099,61.84,95,0.18,53526,Republican,61.84
Louisiana,Lafourche__LA,14796,48.01,15952,51.76,70,0.23,30818,Republican,51.76
Louisiana,LaSalle__LA,2755,41.53,3876,58.43,3,0.05,6634,Republican,58.43
Louisiana,Lincoln__LA,5696,42.29,7751,57.54,23,0.17,13470,Republican,57.54
Louisiana,Livingston__LA,11511,50.91,11073,48.98,25,0.11,22609,Democrat,50.91
Louisiana,Madison__LA,3350,56.51,2557,43.13,21,0.35,5928,Democrat,56.51
Louisiana,Morehouse__LA,5037,40.63,7346,59.26,14,0.11,12397,Republican,59.26
Louisiana,Natchitoches__LA,7292,51.39,6870,48.42,27,0.19,14189,Democrat,51.39
Louisiana,Orleans__LA,107799,57.37,79563,42.34,542,0.29,187904,Democrat,57.37
Louisiana,Ouachita__LA,16808,35.52,30460,64.38,46,0.1,47314,Republican,64.38
Louisiana,Plaquemines__LA,4354,43.2,5700,56.55,25,0.25,10079,Republican,56.55
Louisiana,Pointe_Coupee__LA,6434,62.69,3813,37.15,16,0.16,10263,Democrat,62.69
Louisiana,Rapides__LA,19953,43.09,26303,56.81,46,0.1,46302,Republican,56.81
Louisiana,Red_River__LA,2790,55.96,2190,43.92,6,0.12,4986,Democrat,55.96
Louisiana,Richland__LA,3870,44.26,4849,55.46,25,0.29,8744,Republican,55.46
Louisiana,Sabine__LA,5210,54.36,4364,45.53,11,0.11,9585,Democrat,54.36
Louisiana,St__Bernard__LA,11741,36.62,20234,63.1,90,0.28,32065,Republican,63.1
Louisiana,St__Charles__LA,7920,52.37,7174,47.44,29,0.19,15123,Democrat,52.37
Louisiana,St__Helena__LA,3234,66.65,1602,33.02,16,0.33,4852,Democrat,66.65
Louisiana,St__James__LA,6227,63.39,3581,36.45,16,0.16,9824,Democrat,63.39
Louisiana,St__John_the_Baptist__LA,7673,55.36,6169,44.51,19,0.14,13861,Democrat,55.36
Louisiana,St__Landry__LA,17213,52.67,15401,47.13,64,0.2,32678,Democrat,52.67
Louisiana,St__Martin__LA,7906,52.57,7079,47.07,55,0.37,15040,Democrat,52.57
Louisiana,St__Mary__LA,10715,49.59,10869,50.31,22,0.1,21606,Republican,50.31
Louisiana,St__Tammany__LA,14300,33.49,28346,66.39,52,0.12,42698,Republican,66.39
Louisiana,Tangipahoa__LA,15445,49.28,15854,50.58,43,0.14,31342,Republican,50.58
Louisiana,Tensas__LA,2098,55.43,1679,44.36,8,0.21,3785,Democrat,55.43
Louisiana,Terrebonne__LA,11228,39.15,17417,60.73,36,0.13,28681,Republican,60.73
Louisiana,Union__LA,3966,43.12,5220,56.75,12,0.13,9198,Republican,56.75
Louisiana,Vermilion__LA,10253,47.89,11128,51.98,28,0.13,21409,Republican,51.98
Louisiana,Vernon__LA,7336,54.6,6086,45.3,14,0.1,13436,Democrat,54.6
Louisiana,Washington__LA,10526,54.06,8920,45.81,26,0.13,19472,Democrat,54.06
Louisiana,Webster__LA,8588,48.67,9037,51.21,22,0.12,17647,Republican,51.21
Louisiana,West_Baton_Rouge__LA,4777,61.61,2970,38.31,6,0.08,7753,Democrat,61.61
Louisiana,West_Carroll__LA,2218,38.83,3491,61.12,3,0.05,5712,Republican,61.12
Louisiana,West_Feliciana__LA,2419,64.99,1297,34.85,6,0.16,3722,Democrat,64.99
Louisiana,Winn__LA,3517,46.6,4020,53.27,10,0.13,7547,Republican,53.27
Maine,Androscoggin__ME,22933,49.77,23113,50.16,34,0.07,46080,Republican,50.16
Maine,Aroostook__ME,14599,43.13,19146,56.57,101,0.3,33846,Republican,56.57
Maine,Cumberland__ME,48425,45.06,58904,54.81,132,0.12,107461,Republican,54.81
Maine,Franklin__ME,5124,42.25,6993,57.66,11,0.09,12128,Republican,57.66
Maine,Hancock__ME,7286,34.15,14005,65.65,43,0.2,21334,Republican,65.65
Maine,Kennebec__ME,21443,43.69,27575,56.19,59,0.12,49077,Republican,56.19
Maine,Knox__ME,5926,38.03,9638,61.86,17,0.11,15581,Republican,61.86
Maine,Lincoln__ME,5016,35.18,9227,64.71,16,0.11,14259,Republican,64.71
Maine,Oxford__ME,10100,43.03,13341,56.83,33,0.14,23474,Republican,56.83
Maine,Penobscot__ME,26912,42.86,35798,57.01,83,0.13,62793,Republican,57.01
Maine,Piscataquis__ME,3606,42.15,4943,57.78,6,0.07,8555,Republican,57.78
Maine,Sagadahoc__ME,5814,44.23,7322,55.7,9,0.07,13145,Republican,55.7
Maine,Somerset__ME,8281,42.44,11209,57.44,23,0.12,19513,Republican,57.44
Maine,Waldo__ME,5095,38.77,8021,61.04,24,0.18,13140,Republican,61.04
Maine,Washington__ME,6158,41.64,8611,58.23,19,0.13,14788,Republican,58.23
Maine,York__ME,28650,42.23,39122,57.67,65,0.1,67837,Republican,57.67
Maryland,Allegany__MD,12167,38.65,19317,61.35,0,0,31484,Republican,61.35
Maryland,Anne_Arundel__MD,50780,38.58,80852,61.42,0,0,131632,Republican,61.42
Maryland,Baltimore_County__MD,121280,43.33,158637,56.67,0,0,279917,Republican,56.67
Maryland,Baltimore_City__MD,191911,72.48,72864,27.52,0,0,264775,Democrat,72.48
Maryland,Calvert__MD,4745,43.65,6125,56.35,0,0,10870,Republican,56.35
Maryland,Caroline__MD,2833,41.88,3932,58.12,0,0,6765,Republican,58.12
Maryland,Carroll__MD,10393,31.55,22547,68.45,0,0,32940,Republican,68.45
Maryland,Cecil__MD,7937,42.12,10909,57.88,0,0,18846,Republican,57.88
Maryland,Charles__MD,8887,40.36,13133,59.64,0,0,22020,Republican,59.64
Maryland,Dorchester__MD,4908,46.52,5642,53.48,0,0,10550,Republican,53.48
Maryland,Frederick__MD,13629,34.83,25501,65.17,0,0,39130,Republican,65.17
Maryland,Garrett__MD,2708,31.69,5837,68.31,0,0,8545,Republican,68.31
Maryland,Harford__MD,20042,39.34,30899,60.66,0,0,50941,Republican,60.66
Maryland,Howard__MD,20702,40.12,30897,59.88,0,0,51599,Republican,59.88
Maryland,Kent__MD,2986,47.37,3318,52.63,0,0,6304,Republican,52.63
Maryland,Montgomery__MD,105822,39.76,160329,60.24,0,0,266151,Republican,60.24
Maryland,Prince_George_s__MD,98757,50.91,95230,49.09,0,0,193987,Democrat,50.91
Maryland,Queen_Anne_s__MD,3820,41.92,5292,58.08,0,0,9112,Republican,58.08
Maryland,Somerset__MD,3342,48.18,3595,51.82,0,0,6937,Republican,51.82
Maryland,St_Mary_s__MD,6773,42.18,9283,57.82,0,0,16056,Republican,57.82
Maryland,Talbot__MD,3995,37.3,6716,62.7,0,0,10711,Republican,62.7
Maryland,Washington__MD,14118,36.12,24965,63.88,0,0,39083,Republican,63.88
Maryland,Wicomico__MD,9431,43.05,12474,56.95,0,0,21905,Republican,56.95
Maryland,Worcester__MD,4195,40.98,6041,59.02,0,0,10236,Republican,59.02
Massachusetts,Barnstable__MA,23952,29.11,58011,70.51,310,0.38,82273,Republican,70.51
Massachusetts,Berkshire__MA,29458,43.3,38378,56.41,195,0.29,68031,Republican,56.41
Massachusetts,Bristol__MA,83460,44.25,104663,55.49,482,0.26,188605,Republican,55.49
Massachusetts,Dukes__MA,2370,43.91,2994,55.48,33,0.61,5397,Republican,55.48
Massachusetts,Essex__MA,116173,39.05,180576,60.69,784,0.26,297533,Republican,60.69
Massachusetts,Franklin__MA,11830,39.27,18026,59.84,266,0.88,30122,Republican,59.84
Massachusetts,Hampden__MA,80369,44.72,98969,55.07,382,0.21,179720,Republican,55.07
Massachusetts,Hampshire__MA,27611,45.75,31892,52.84,852,1.41,60355,Republican,52.84
Massachusetts,Middlesex__MA,270751,42.46,364379,57.14,2549,0.4,637679,Republican,57.14
Massachusetts,Nantucket__MA,1040,36.65,1785,62.9,12,0.42,2838,Republican,62.9
Massachusetts,Norfolk__MA,117274,38.61,185708,61.14,747,0.25,303729,Republican,61.14
Massachusetts,Plymouth__MA,58772,33.92,114055,65.83,421,0.24,173248,Republican,65.83
Massachusetts,Suffolk__MA,113416,52.46,102120,47.23,671,0.31,216207,Democrat,52.46
Massachusetts,Worcester__MA,117326,42.12,160652,57.67,583,0.21,278561,Republican,57.67
Michigan,Alcona__MI,1857,36.69,3152,62.27,53,1.05,5062,Republican,62.27
Michigan,Alger__MI,2242,48.25,2322,49.97,83,1.79,4647,Republican,49.97
Michigan,Allegan__MI,9877,29.9,22544,68.25,610,1.85,33031,Republican,68.25
Michigan,Alpena__MI,5834,42.18,7814,56.49,184,1.33,13832,Republican,56.49
Michigan,Antrim__MI,2909,34.78,5308,63.46,147,1.76,8364,Republican,63.46
Michigan,Arenac__MI,2547,39.61,3769,58.61,115,1.79,6431,Republican,58.61
Michigan,Baraga__MI,1609,41.04,2247,57.31,65,1.66,3921,Republican,57.31
Michigan,Barry__MI,6857,33.2,13405,64.9,392,1.9,20654,Republican,64.9
Michigan,Bay__MI,24517,44.91,29217,53.52,858,1.57,54592,Republican,53.52
Michigan,Benzie__MI,1842,33.5,3509,63.82,147,2.67,5498,Republican,63.82
Michigan,Berrien__MI,22152,32.59,44880,66.02,946,1.39,67978,Republican,66.02
Michigan,Branch__MI,4635,28.56,11326,69.78,269,1.66,16230,Republican,69.78
Michigan,Calhoun__MI,23022,38.9,35380,59.79,774,1.31,59176,Republican,59.79
Michigan,Cass__MI,7058,35.76,12362,62.64,315,1.6,19735,Republican,62.64
Michigan,Charlevoix__MI,3741,38.19,5869,59.91,186,1.9,9796,Republican,59.91
Michigan,Cheboygan__MI,3938,39.56,5859,58.86,157,1.58,9954,Republican,58.86
Michigan,Chippewa__MI,5268,39.04,8010,59.36,216,1.6,13494,Republican,59.36
Michigan,Clare__MI,4164,38.85,6382,59.54,172,1.6,10718,Republican,59.54
Michigan,Clinton__MI,7539,30.53,16704,67.65,448,1.81,24691,Republican,67.65
Michigan,Crawford__MI,1826,36.78,3042,61.28,96,1.93,4964,Republican,61.28
Michigan,Delta__MI,8475,47.9,8995,50.84,222,1.25,17692,Republican,50.84
Michigan,Dickinson__MI,5694,43.54,7210,55.13,173,1.32,13077,Republican,55.13
Michigan,Eaton__MI,12742,31.87,26460,66.19,775,1.94,39977,Republican,66.19
Michigan,Emmet__MI,3724,33.84,7064,64.18,218,1.98,11006,Republican,64.18
Michigan,Genesee__MI,90393,49.15,90846,49.4,2661,1.45,183900,Republican,49.4
Michigan,Gladwin__MI,3733,42.3,4972,56.34,120,1.36,8825,Republican,56.34
Michigan,Gogebic__MI,5254,51.25,4881,47.61,117,1.14,10252,Democrat,51.25
Michigan,Grand_Traverse__MI,7150,28.94,17052,69.02,504,2.04,24706,Republican,69.02
Michigan,Gratiot__MI,4916,31.37,10487,66.92,269,1.72,15672,Republican,66.92
Michigan,Hillsdale__MI,4375,26.52,11833,71.72,291,1.76,16499,Republican,71.72
Michigan,Houghton__MI,6858,41.48,9349,56.54,327,1.98,16534,Republican,56.54
Michigan,Huron__MI,4434,27.43,11529,71.31,204,1.26,16167,Republican,71.31
Michigan,Ingham__MI,48278,38.43,73916,58.84,3437,2.74,125631,Republican,58.84
Michigan,Ionia__MI,7039,33.55,13579,64.72,364,1.73,20982,Republican,64.72
Michigan,Iosco__MI,4255,36.01,7419,62.79,141,1.19,11815,Republican,62.79
Michigan,Iron__MI,3742,48.4,3878,50.16,112,1.45,7732,Republican,50.16
Michigan,Isabella__MI,7293,35.21,12918,62.36,504,2.43,20715,Republican,62.36
Michigan,Jackson__MI,23685,37.85,37914,60.58,981,1.57,62580,Republican,60.58
Michigan,Kalamazoo__MI,34528,36.11,59502,62.23,1587,1.66,95617,Republican,62.23
Michigan,Kalkaska__MI,1807,36.39,3062,61.66,97,1.95,4966,Republican,61.66
Michigan,Kent__MI,72790,35.29,130517,63.27,2983,1.45,206290,Republican,63.27
Michigan,Keweenaw__MI,570,45.24,670,53.17,20,1.59,1260,Republican,53.17
Michigan,Lake__MI,2041,50.99,1917,47.89,45,1.12,4003,Democrat,50.99
Michigan,Lapeer__MI,9671,34.45,17864,63.64,534,1.9,28069,Republican,63.64
Michigan,Leelanau__MI,2348,29.59,5424,68.36,163,2.05,7935,Republican,68.36
Michigan,Lenawee__MI,12935,35.85,22596,62.62,554,1.54,36085,Republican,62.62
Michigan,Livingston__MI,12626,30.37,28259,67.98,685,1.65,41570,Republican,67.98
Michigan,Luce__MI,992,34.42,1836,63.71,54,1.87,2882,Republican,63.71
Michigan,Mackinac__MI,2262,39.11,3436,59.41,86,1.49,5784,Republican,59.41
Michigan,Macomb__MI,120125,40.43,173130,58.27,3864,1.3,297119,Republican,58.27
Michigan,Manistee__MI,4164,38.91,6361,59.44,177,1.65,10702,Republican,59.44
Michigan,Marquette__MI,13312,45.16,15662,53.13,505,1.71,29479,Republican,53.13
Michigan,Mason__MI,4134,33.68,7962,64.86,180,1.47,12276,Republican,64.86
Michigan,Mecosta__MI,5228,35.99,9076,62.47,224,1.54,14528,Republican,62.47
Michigan,Menominee__MI,4962,42.23,6622,56.36,165,1.4,11749,Republican,56.36
Michigan,Midland__MI,12019,35.76,20980,62.42,611,1.82,33610,Republican,62.42
Michigan,Missaukee__MI,1563,30.8,3451,68,61,1.2,5075,Republican,68
Michigan,Monroe__MI,20578,41.19,28723,57.49,663,1.33,49964,Republican,57.49
Michigan,Montcalm__MI,6706,35.02,12131,63.35,313,1.63,19150,Republican,63.35
Michigan,Montmorency__MI,1654,38.39,2595,60.24,59,1.37,4308,Republican,60.24
Michigan,Muskegon__MI,26645,39.21,40606,59.76,703,1.03,67954,Republican,59.76
Michigan,Newaygo__MI,5236,34.4,9768,64.17,219,1.44,15223,Republican,64.17
Michigan,Oakland__MI,164869,35.58,291484,62.91,6975,1.51,463328,Republican,62.91
Michigan,Oceana__MI,3386,35.4,6035,63.1,143,1.5,9564,Republican,63.1
Michigan,Ogemaw__MI,3426,42.15,4594,56.52,108,1.33,8128,Republican,56.52
Michigan,Ontonagon__MI,2375,45.26,2806,53.47,67,1.28,5248,Republican,53.47
Michigan,Osceola__MI,2650,32.46,5368,65.75,146,1.79,8164,Republican,65.75
Michigan,Oscoda__MI,1325,38.23,2098,60.53,143,4.13,3466,Republican,60.53
Michigan,Otsego__MI,2666,37.96,4264,60.71,93,1.32,7023,Republican,60.71
Michigan,Ottawa__MI,18435,24.42,56120,74.35,929,1.23,75484,Republican,74.35
Michigan,Presque_Isle__MI,2952,42.71,3868,55.96,92,1.33,6912,Republican,55.96
Michigan,Roscommon__MI,3763,38.96,5788,59.92,108,1.12,9659,Republican,59.92
Michigan,Saginaw__MI,41650,44.4,50910,54.28,1239,1.32,93799,Republican,54.28
Michigan,Sanilac__MI,4898,27.04,13021,71.87,198,1.09,18117,Republican,71.87
Michigan,Schoolcraft__MI,1964,44.9,2340,53.5,70,1.6,4374,Republican,53.5
Michigan,Shiawassee__MI,11985,39.33,17877,58.67,608,2,30470,Republican,58.67
Michigan,St__Clair__MI,20410,36.59,34613,62.05,756,1.36,55779,Republican,62.05
Michigan,St__Joseph__MI,6318,29.29,14914,69.14,338,1.57,21570,Republican,69.14
Michigan,Tuscola__MI,7632,33.91,14572,64.75,301,1.34,22505,Republican,64.75
Michigan,Van_Buren__MI,9248,35.81,16142,62.51,434,1.68,25824,Republican,62.51
Michigan,Washtenaw__MI,51013,43.91,62162,53.51,3004,2.59,116179,Republican,53.51
Michigan,Wayne__MI,522024,58.6,359140,40.31,9680,1.09,890844,Democrat,58.6
Michigan,Wexford__MI,4173,37.39,6779,60.74,208,1.86,11160,Republican,60.74
Minnesota,Aitkin__MN,3677,47.94,3939,51.36,54,0.7,7670,Republican,51.36
Minnesota,Anoka__MN,45532,51.83,41559,47.31,752,0.86,87843,Democrat,51.83
Minnesota,Becker__MN,5221,39.75,7865,59.88,48,0.37,13134,Republican,59.88
Minnesota,Beltrami__MN,7432,47.83,7988,51.41,117,0.75,15537,Republican,51.41
Minnesota,Benton__MN,5272,44.75,6372,54.08,138,1.17,11782,Republican,54.08
Minnesota,Big_Stone__MN,1814,44.34,2255,55.12,22,0.54,4091,Republican,55.12
Minnesota,Blue_Earth__MN,10930,41.82,14991,57.35,217,0.83,26138,Republican,57.35
Minnesota,Brown__MN,4915,34.8,9149,64.79,58,0.41,14122,Republican,64.79
Minnesota,Carlton__MN,8822,59.48,5922,39.92,89,0.6,14833,Democrat,59.48
Minnesota,Carver__MN,6621,35.83,11738,63.51,122,0.66,18481,Republican,63.51
Minnesota,Cass__MN,4717,41.07,6731,58.61,37,0.32,11485,Republican,58.61
Minnesota,Chippewa__MN,3164,39.08,4901,60.53,32,0.4,8097,Republican,60.53
Minnesota,Chisago__MN,6240,49.83,6220,49.67,63,0.5,12523,Democrat,49.83
Minnesota,Clay__MN,8940,39.72,13441,59.72,127,0.56,22508,Republican,59.72
