State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Ralph Nader [ 23 ] Independent_Votes,Ralph Nader [ 23 ] Independent_Pct,Charles Baldwin [ 23 ] Constitution_Votes,Charles Baldwin [ 23 ] Constitution_Pct,Bob Barr [ 23 ] Libertarian_Votes,Bob Barr [ 23 ] Libertarian_Pct,Ralph Nader Independent_Votes,Ralph Nader Independent_Pct,Bob Barr Libertarian_Votes,Bob Barr Libertarian_Pct,Cynthia McKinney Green_Votes,Cynthia McKinney Green_Pct,Charles Baldwin Constitution_Votes,Charles Baldwin Constitution_Pct,Ralph Nader Peace_Votes,Ralph Nader Peace_Pct,Cynthia McKinney Pacific Green_Votes,Cynthia McKinney Pacific Green_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Bob Barr Independent_Votes,Bob Barr Independent_Pct,Charles Baldwin [ 24 ] Constitution_Votes,Charles Baldwin [ 24 ] Constitution_Pct,Ralph Nader [ 24 ] Peace and Freedom_Votes,Ralph Nader [ 24 ] Peace and Freedom_Pct,Bob Barr [ 24 ] Libertarian_Votes,Bob Barr [ 24 ] Libertarian_Pct,Various candidates [ 24 ] Other parties_Votes,Various candidates [ 24 ] Other parties_Pct,Total_Votes,Winner,Winner_Pct
Indiana,Posey__IN,5828,45.63,6804,53.28,139,1.09,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12771,Republican,53.28
Indiana,Pulaski__IN,2466,41.35,3388,56.81,110,1.84,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5964,Republican,56.81
Indiana,Putnam__IN,6334,43.16,8086,55.1,255,1.74,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,14675,Republican,55.1
Indiana,Randolph__IN,4839,44.71,5788,53.48,195,1.81,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10822,Republican,53.48
Indiana,Ripley__IN,4187,34.22,7794,63.71,253,2.08,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12234,Republican,63.71
Indiana,Rush__IN,3229,42.33,4271,55.98,129,1.69,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7629,Republican,55.98
Indiana,Scott__IN,4271,47.8,4445,49.75,219,2.45,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8935,Republican,49.75
Indiana,Shelby__IN,6987,39.69,10333,58.7,282,1.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,17602,Republican,58.7
Indiana,Spencer__IN,5039,49.42,5001,49.05,156,1.53,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10196,Democrat,49.42
Indiana,St__Joseph__IN,68710,57.87,48510,40.85,1519,1.28,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,118739,Democrat,57.87
Indiana,Starke__IN,4778,50.41,4473,47.19,228,2.41,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9479,Democrat,50.41
Indiana,Steuben__IN,6284,44.29,7674,54.09,230,1.62,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,14188,Republican,54.09
Indiana,Sullivan__IN,4284,48.78,4343,49.45,155,1.76,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8782,Republican,49.45
Indiana,Switzerland__IN,1638,45,1940,53.3,62,1.7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3640,Republican,53.3
Indiana,Tippecanoe__IN,37781,55.05,29822,43.45,1033,1.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,68636,Democrat,55.05
Indiana,Tipton__IN,3250,41.46,4452,56.8,136,1.73,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7838,Republican,56.8
Indiana,Union__IN,1224,36.48,2061,61.43,70,2.09,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3355,Republican,61.43
Indiana,Vanderburgh__IN,39423,50.6,37512,48.15,978,1.26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,77913,Democrat,50.6
Indiana,Vermillion__IN,4003,56.1,3010,42.19,122,1.71,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7135,Democrat,56.1
Indiana,Vigo__IN,25040,57.06,18121,41.29,723,1.65,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,43884,Democrat,57.06
Indiana,Wabash__IN,5456,39.27,8238,59.3,198,1.43,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,13892,Republican,59.3
Indiana,Warren__IN,1755,43.9,2166,54.18,77,1.93,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3998,Republican,54.18
Indiana,Warrick__IN,12329,42.93,16013,55.75,379,1.32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,28721,Republican,55.75
Indiana,Washington__IN,4562,40.19,6519,57.43,271,2.38,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11352,Republican,57.43
Indiana,Wayne__IN,13459,46.99,14558,50.83,624,2.18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,28641,Republican,50.83
Indiana,Wells__IN,4403,33.64,8504,64.98,181,1.38,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,13088,Republican,64.98
Indiana,White__IN,4839,44.78,5731,53.04,235,2.17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10805,Republican,53.04
Indiana,Whitley__IN,5862,38.55,9124,59.99,222,1.46,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,15208,Republican,59.99
Iowa,Adair__IA,1924,47.47,2060,50.83,69,1.7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4053,Republican,50.83
Iowa,Adams__IA,1118,50.68,1046,47.42,42,1.91,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2206,Democrat,50.68
Iowa,Allamakee__IA,3971,56.23,2965,41.99,126,1.77,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7062,Democrat,56.23
Iowa,Appanoose__IA,2970,48.07,3086,49.94,123,1.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6179,Republican,49.94
Iowa,Audubon__IA,1739,50.61,1634,47.56,63,1.83,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3436,Democrat,50.61
Iowa,Benton__IA,7058,51.45,6447,47,212,1.54,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,13717,Democrat,51.45
Iowa,Black_Hawk__IA,39184,60.48,24662,38.07,941,1.45,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,64787,Democrat,60.48
Iowa,Boone__IA,7356,52.8,6293,45.17,282,2.02,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,13931,Democrat,52.8
Iowa,Bremer__IA,6940,53.92,5741,44.6,191,1.48,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12872,Democrat,53.92
Iowa,Buchanan__IA,6050,58.5,4139,40.02,153,1.48,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10342,Democrat,58.5
Iowa,Buena_Vista__IA,4075,48.4,4223,50.15,122,1.45,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8420,Republican,50.15
Iowa,Butler__IA,3364,46.94,3700,51.63,102,1.43,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7166,Republican,51.63
Iowa,Calhoun__IA,2341,45.06,2741,52.76,113,2.18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5195,Republican,52.76
Iowa,Carroll__IA,5302,51.01,4922,47.35,171,1.65,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10395,Democrat,51.01
Iowa,Cass__IA,3211,43.68,4006,54.49,135,1.83,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7352,Republican,54.49
Iowa,Cedar__IA,5221,54.02,4289,44.38,155,1.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9665,Democrat,54.02
Iowa,Cerro_Gordo__IA,14405,59.67,9375,38.83,363,1.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,24143,Democrat,59.67
Iowa,Cherokee__IA,2890,45.38,3372,52.95,106,1.67,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6368,Republican,52.95
Iowa,Chickasaw__IA,3923,59.57,2557,38.82,106,1.61,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6586,Democrat,59.57
Iowa,Clarke__IA,2218,49.9,2118,47.65,109,2.44,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4445,Democrat,49.9
Iowa,Clay__IA,3925,46.72,4355,51.83,122,1.45,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8402,Republican,51.83
Iowa,Clayton__IA,5195,57.79,3651,40.61,144,1.61,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8990,Democrat,57.79
Iowa,Clinton__IA,15018,60.75,9324,37.72,380,1.54,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,24722,Democrat,60.75
Iowa,Crawford__IA,3715,51.66,3345,46.52,131,1.82,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7191,Democrat,51.66
Iowa,Dallas__IA,15149,46.41,16954,51.94,540,1.65,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,32643,Republican,51.94
Iowa,Davis__IA,1680,44,2029,53.14,109,2.85,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3818,Republican,53.14
Iowa,Decatur__IA,1986,48.37,2020,49.2,100,2.43,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4106,Republican,49.2
Iowa,Delaware__IA,4649,52.22,4113,46.2,141,1.58,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8903,Democrat,52.22
Iowa,Des_Moines__IA,12462,60.57,7721,37.53,391,1.9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,20574,Democrat,60.57
Iowa,Dickinson__IA,4625,46.68,5162,52.1,120,1.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9907,Republican,52.1
Iowa,Dubuque__IA,28611,59.65,18651,38.89,701,1.46,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,47963,Democrat,59.65
Iowa,Emmet__IA,2570,51.25,2373,47.32,72,1.44,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5015,Democrat,51.25
Iowa,Fayette__IA,5908,57.57,4205,40.98,149,1.45,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10262,Democrat,57.57
Iowa,Floyd__IA,4822,59.58,3051,37.7,219,2.71,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8093,Democrat,59.58
Iowa,Franklin__IA,2575,50.01,2501,48.57,73,1.42,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5149,Democrat,50.01
Iowa,Fremont__IA,1848,47.43,1989,51.05,59,1.52,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3896,Republican,51.05
Iowa,Greene__IA,2371,49.35,2349,48.9,84,1.74,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4804,Democrat,49.35
Iowa,Grundy__IA,2790,40.86,3945,57.77,94,1.37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6829,Republican,57.77
Iowa,Guthrie__IA,2625,44.88,3074,52.56,150,2.57,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5849,Republican,52.56
Iowa,Hamilton__IA,4018,49.72,3913,48.42,150,1.86,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8081,Democrat,49.72
Iowa,Hancock__IA,2805,47.3,3016,50.86,109,1.85,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5930,Republican,50.86
Iowa,Hardin__IA,4393,49.58,4315,48.7,153,1.73,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8861,Democrat,49.58
Iowa,Harrison__IA,3555,46.88,3909,51.55,119,1.57,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7583,Republican,51.55
Iowa,Henry__IA,4349,46.36,4822,51.41,209,2.22,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9380,Republican,51.41
Iowa,Howard__IA,2941,62.19,1722,36.41,66,1.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4729,Democrat,62.19
Iowa,Humboldt__IA,2160,42.16,2895,56.51,68,1.32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5123,Republican,56.51
Iowa,Ida__IA,1454,40.99,2036,57.4,57,1.61,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3547,Republican,57.4
Iowa,Iowa__IA,4202,49.16,4188,48.99,158,1.85,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8548,Democrat,49.16
Iowa,Jackson__IA,6102,61.28,3673,36.89,182,1.82,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9957,Democrat,61.28
Iowa,Jasper__IA,10250,52.78,8794,45.28,378,1.95,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,19422,Democrat,52.78
Iowa,Jefferson__IA,5070,58.73,3324,38.51,238,2.76,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8632,Democrat,58.73
Iowa,Johnson__IA,51027,69.91,20732,28.4,1230,1.69,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,72989,Democrat,69.91
Iowa,Jones__IA,5446,54.42,4405,44.01,157,1.57,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10008,Democrat,54.42
Iowa,Keokuk__IA,2518,46.96,2712,50.58,132,2.46,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5362,Republican,50.58
Iowa,Kossuth__IA,4625,50.82,4329,47.57,146,1.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9100,Democrat,50.82
Iowa,Lee__IA,9821,57,7062,40.99,347,2.01,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,17230,Democrat,57
Iowa,Linn__IA,68037,60.01,43626,38.48,1706,1.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,113369,Democrat,60.01
Iowa,Louisa__IA,2523,51.27,2314,47.02,84,1.71,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4921,Democrat,51.27
Iowa,Lucas__IA,2029,45.33,2330,52.06,117,2.61,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4476,Republican,52.06
Iowa,Lyon__IA,1675,26.93,4471,71.88,74,1.19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6220,Republican,71.88
Iowa,Madison__IA,3733,44.02,4579,53.99,169,1.99,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8481,Republican,53.99
Iowa,Mahaska__IA,4464,40.83,6271,57.35,199,1.82,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10934,Republican,57.35
Iowa,Marion__IA,7421,43.57,9256,54.34,355,2.09,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,17032,Republican,54.34
Iowa,Marshall__IA,10023,53.71,8278,44.36,362,1.93,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18663,Democrat,53.71
Iowa,Mills__IA,2976,40.86,4183,57.44,124,1.7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7283,Republican,57.44
Iowa,Mitchell__IA,3179,55.13,2469,42.82,118,2.05,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5766,Democrat,55.13
Iowa,Monona__IA,2295,47.84,2411,50.26,91,1.9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4797,Republican,50.26
Iowa,Monroe__IA,1798,46.41,2000,51.63,76,1.96,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3874,Republican,51.63
Iowa,Montgomery__IA,2326,43.98,2887,54.58,76,1.44,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5289,Republican,54.58
Iowa,Muscatine__IA,10920,57.11,7929,41.47,271,1.42,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,19120,Democrat,57.11
Iowa,O_Brien__IA,2338,31.88,4894,66.74,101,1.38,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7333,Republican,66.74
Iowa,Osceola__IA,1037,33.14,2027,64.78,65,2.08,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3129,Republican,64.78
Iowa,Page__IA,2900,39.41,4351,59.12,108,1.47,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7359,Republican,59.12
Iowa,Palo_Alto__IA,2428,50.5,2294,47.71,86,1.79,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4808,Democrat,50.5
Iowa,Plymouth__IA,4629,36.99,7765,62.05,121,0.96,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12515,Republican,62.05
Iowa,Pocahontas__IA,1800,44.87,2138,53.29,74,1.84,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4012,Republican,53.29
Iowa,Polk__IA,120984,56.43,89668,41.82,3757,1.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,214409,Democrat,56.43
Iowa,Pottawattamie__IA,20436,48.28,21237,50.18,651,1.54,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,42324,Republican,50.18
Iowa,Poweshiek__IA,5519,55.01,4340,43.26,174,1.73,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10033,Democrat,55.01
Iowa,Ringgold__IA,1236,45.97,1401,52.1,52,1.93,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2689,Republican,52.1
Iowa,Sac__IA,2256,44.65,2705,53.53,92,1.82,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5053,Republican,53.53
Iowa,Scott__IA,48927,56.64,36365,42.1,1086,1.26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,86378,Democrat,56.64
Iowa,Shelby__IA,2863,44.35,3488,54.04,104,1.61,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6455,Republican,54.04
Iowa,Sioux__IA,3030,18.18,13490,80.95,145,0.87,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,16665,Republican,80.95
Iowa,Story__IA,26548,56.99,18995,40.78,1038,2.23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,46581,Democrat,56.99
Iowa,Tama__IA,4899,55.34,3820,43.15,133,1.51,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8852,Democrat,55.34
Iowa,Taylor__IA,1347,44.51,1607,53.11,72,2.38,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3026,Republican,53.11
Iowa,Union__IA,3000,50.73,2781,47.02,133,2.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5914,Democrat,50.73
Iowa,Van_Buren__IA,1546,42.8,1986,54.98,80,2.21,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3612,Republican,54.98
Iowa,Wapello__IA,8820,55.33,6663,41.8,457,2.87,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,15940,Democrat,55.33
Iowa,Warren__IA,12299,49.42,12144,48.79,446,1.79,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,24889,Democrat,49.42
Iowa,Washington__IA,5170,48.64,5247,49.36,212,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10629,Republican,49.36
Iowa,Wayne__IA,1357,45.52,1565,52.5,59,1.98,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2981,Republican,52.5
Iowa,Webster__IA,9917,53.44,8337,44.93,302,1.63,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18556,Democrat,53.44
Iowa,Winnebago__IA,3254,53.48,2730,44.86,101,1.66,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6085,Democrat,53.48
Iowa,Winneshiek__IA,6829,60.52,4273,37.87,182,1.61,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11284,Democrat,60.52
Iowa,Woodbury__IA,21983,49.05,22219,49.58,613,1.37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,44815,Republican,49.58
Iowa,Worth__IA,2567,60.27,1612,37.85,80,1.88,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4259,Democrat,60.27
Iowa,Wright__IA,3102,48.51,3198,50.01,95,1.48,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6395,Republican,50.01
Kansas,Allen__KS,2189,37.39,3552,60.67,17,0.29,0,0,0,0,0,0,67,1.14,30,0.51,,,,,,,,,,,,,,,,,,,,,5855,Republican,60.67
Kansas,Anderson__KS,1175,32.4,2362,65.14,15,0.41,0,0,0,0,0,0,50,1.38,24,0.66,,,,,,,,,,,,,,,,,,,,,3626,Republican,65.14
Kansas,Atchison__KS,3241,45.07,3791,52.72,23,0.32,0,0,0,0,0,0,99,1.38,37,0.51,,,,,,,,,,,,,,,,,,,,,7191,Republican,52.72
Kansas,Barber__KS,598,24.29,1833,74.45,8,0.32,0,0,0,0,0,0,14,0.57,9,0.37,,,,,,,,,,,,,,,,,,,,,2462,Republican,74.45
Kansas,Barton__KS,3027,27.38,7802,70.56,34,0.31,0,0,0,0,0,0,142,1.28,52,0.47,,,,,,,,,,,,,,,,,,,,,11057,Republican,70.56
Kansas,Bourbon__KS,2394,35.3,4240,62.53,35,0.52,0,0,0,0,0,0,80,1.18,32,0.47,,,,,,,,,,,,,,,,,,,,,6781,Republican,62.53
Kansas,Brown__KS,1317,30.1,2985,68.21,16,0.37,0,0,0,0,0,0,42,0.96,16,0.37,,,,,,,,,,,,,,,,,,,,,4376,Republican,68.21
Kansas,Butler__KS,9159,32.86,18155,65.13,136,0.49,0,0,0,0,0,0,253,0.91,170,0.61,,,,,,,,,,,,,,,,,,,,,27873,Republican,65.13
Kansas,Chase__KS,383,27.67,976,70.52,4,0.29,0,0,0,0,0,0,12,0.87,9,0.65,,,,,,,,,,,,,,,,,,,,,1384,Republican,70.52
Kansas,Chautauqua__KS,401,21.65,1418,76.57,8,0.43,0,0,0,0,0,0,17,0.92,8,0.43,,,,,,,,,,,,,,,,,,,,,1852,Republican,76.57
Kansas,Cherokee__KS,3594,37.19,5886,60.9,22,0.23,0,0,0,0,0,0,118,1.22,45,0.47,,,,,,,,,,,,,,,,,,,,,9665,Republican,60.9
Kansas,Cheyenne__KS,323,21.56,1148,76.64,7,0.47,0,0,0,0,0,0,13,0.87,7,0.47,,,,,,,,,,,,,,,,,,,,,1498,Republican,76.64
Kansas,Clark__KS,245,21.14,897,77.39,9,0.78,0,0,0,0,0,0,6,0.52,2,0.17,,,,,,,,,,,,,,,,,,,,,1159,Republican,77.39
Kansas,Clay__KS,1009,24.89,2998,73.95,6,0.15,0,0,0,0,0,0,28,0.69,13,0.32,,,,,,,,,,,,,,,,,,,,,4054,Republican,73.95
Kansas,Cloud__KS,1233,27.7,3121,70.12,20,0.45,0,0,0,0,0,0,51,1.15,26,0.58,,,,,,,,,,,,,,,,,,,,,4451,Republican,70.12
Kansas,Coffey__KS,1121,26.49,3054,72.16,10,0.24,0,0,0,0,0,0,28,0.66,19,0.45,,,,,,,,,,,,,,,,,,,,,4232,Republican,72.16
Kansas,Comanche__KS,194,19.92,765,78.54,2,0.21,0,0,0,0,0,0,12,1.23,1,0.1,,,,,,,,,,,,,,,,,,,,,974,Republican,78.54
Kansas,Cowley__KS,5012,36.35,8492,61.59,49,0.36,0,0,0,0,0,0,162,1.18,72,0.52,,,,,,,,,,,,,,,,,,,,,13787,Republican,61.59
Kansas,Crawford__KS,7957,49.5,7735,48.12,62,0.39,0,0,0,0,0,0,227,1.41,94,0.58,,,,,,,,,,,,,,,,,,,,,16075,Democrat,49.5
Kansas,Decatur__KS,343,22.16,1189,76.81,4,0.26,0,0,0,0,0,0,9,0.58,3,0.19,,,,,,,,,,,,,,,,,,,,,1548,Republican,76.81
Kansas,Dickinson__KS,2422,27.95,6081,70.16,29,0.33,0,0,0,0,0,0,75,0.87,60,0.69,,,,,,,,,,,,,,,,,,,,,8667,Republican,70.16
Kansas,Doniphan__KS,1115,31.29,2372,66.55,20,0.56,0,0,0,0,0,0,32,0.9,25,0.7,,,,,,,,,,,,,,,,,,,,,3564,Republican,66.55
Kansas,Douglas__KS,34398,64.13,17929,33.42,385,0.71,0,0,0,0,0,0,622,1.16,307,0.57,,,,,,,,,,,,,,,,,,,,,53641,Democrat,64.13
Kansas,Edwards__KS,333,24.54,995,73.32,2,0.15,0,0,0,0,0,0,15,1.11,12,0.88,,,,,,,,,,,,,,,,,,,,,1357,Republican,73.32
Kansas,Elk__KS,363,25.31,1042,72.66,4,0.28,0,0,0,0,0,0,10,0.7,15,1.05,,,,,,,,,,,,,,,,,,,,,1434,Republican,72.66
Kansas,Ellis__KS,4010,32.22,8207,65.94,39,0.31,0,0,0,0,0,0,128,1.03,63,0.51,,,,,,,,,,,,,,,,,,,,,12447,Republican,65.94
Kansas,Ellsworth__KS,851,28.97,2021,68.79,9,0.31,0,0,0,0,0,0,39,1.33,18,0.61,,,,,,,,,,,,,,,,,,,,,2938,Republican,68.79
Kansas,Finney__KS,3275,31.63,6926,66.89,27,0.26,0,0,0,0,0,0,78,0.75,48,0.46,,,,,,,,,,,,,,,,,,,,,10354,Republican,66.89
Kansas,Ford__KS,2991,33.74,5730,64.64,30,0.34,0,0,0,0,0,0,57,0.64,56,0.63,,,,,,,,,,,,,,,,,,,,,8864,Republican,64.64
Kansas,Franklin__KS,4433,37.6,7079,60.04,92,0.78,0,0,0,0,0,0,121,1.03,66,0.56,,,,,,,,,,,,,,,,,,,,,11791,Republican,60.04
Kansas,Geary__KS,3491,43.13,4492,55.5,20,0.25,0,0,0,0,0,0,68,0.84,23,0.28,,,,,,,,,,,,,,,,,,,,,8094,Republican,55.5
Kansas,Gove__KS,261,18.41,1136,80.11,8,0.56,0,0,0,0,0,0,10,0.71,3,0.21,,,,,,,,,,,,,,,,,,,,,1418,Republican,80.11
Kansas,Graham__KS,325,22.84,1060,74.49,4,0.28,0,0,0,0,0,0,27,1.9,7,0.49,,,,,,,,,,,,,,,,,,,,,1423,Republican,74.49
Kansas,Grant__KS,635,23.86,1995,74.97,10,0.38,0,0,0,0,0,0,12,0.45,9,0.34,,,,,,,,,,,,,,,,,,,,,2661,Republican,74.97
Kansas,Gray__KS,436,20.58,1643,77.54,7,0.33,0,0,0,0,0,0,18,0.85,15,0.71,,,,,,,,,,,,,,,,,,,,,2119,Republican,77.54
