State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Ron Paul [ 14 ] Libertarian_Votes,Ron Paul [ 14 ] Libertarian_Pct,Leonora Fulani [ 14 ] Independent_Votes,Leonora Fulani [ 14 ] Independent_Pct,Various candidates [ 14 ] Other parties_Votes,Various candidates [ 14 ] Other parties_Pct,Ron Paul Libertarian_Votes,Ron Paul Libertarian_Pct,Lenora Fulani New Alliance_Votes,Lenora Fulani New Alliance_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Various candidates [ 4 ] Other parties_Votes,Various candidates [ 4 ] Other parties_Pct,Ron Paul [ 18 ] Libertarian_Votes,Ron Paul [ 18 ] Libertarian_Pct,Leonora Fulani [ 18 ] New Alliance_Votes,Leonora Fulani [ 18 ] New Alliance_Pct,Ronald Paul Libertarian_Votes,Ronald Paul Libertarian_Pct,Leonora Fulani Independent_Votes,Leonora Fulani Independent_Pct,Leonora Fulani Illinois Solidarity_Votes,Leonora Fulani Illinois Solidarity_Pct,Edward Winn Socialist_Votes,Edward Winn Socialist_Pct,Lyndon LaRouche Independent_Votes,Lyndon LaRouche Independent_Pct,Ron Paul Independent_Votes,Ron Paul Independent_Pct,David Duke [ 4 ] Populist_Votes,David Duke [ 4 ] Populist_Pct,Ron Paul [ 4 ] Libertarian_Votes,Ron Paul [ 4 ] Libertarian_Pct,Leonora Fulani [ 4 ] New Alliance_Votes,Leonora Fulani [ 4 ] New Alliance_Pct,David Duke Independent Populist_Votes,David Duke Independent Populist_Pct,Ron Paul [ 3 ] Libertarian_Votes,Ron Paul [ 3 ] Libertarian_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,David Duke Independent_Votes,David Duke Independent_Pct,Leonora Fulani New Alliance_Votes,Leonora Fulani New Alliance_Pct,None of These Candidates_Votes,None of These Candidates_Pct,Lenora Fulani [ 3 ] New Alliance_Votes,Lenora Fulani [ 3 ] New Alliance_Pct,Ron Paul Write-in_Votes,Ron Paul Write-in_Pct,Lyndon LaRouche National Economic Recovery_Votes,Lyndon LaRouche National Economic Recovery_Pct,James Warren Socialist Workers_Votes,James Warren Socialist Workers_Pct,Ron Paul [ 2 ] Libertarian_Votes,Ron Paul [ 2 ] Libertarian_Pct,Lenora Fulani [ 2 ] New Alliance_Votes,Lenora Fulani [ 2 ] New Alliance_Pct,Lenora Branch Fulani [ 4 ] Independent_Votes,Lenora Branch Fulani [ 4 ] Independent_Pct,Leonora Fulani United Citizens_Votes,Leonora Fulani United Citizens_Pct,Lenora Fulani New Alliance Party_Votes,Lenora Fulani New Alliance Party_Pct,James Warren Socialist Workers Party_Votes,James Warren Socialist Workers Party_Pct,Delmar Dennis American_Votes,Delmar Dennis American_Pct,Various candidates [ 4 ] Write-ins_Votes,Various candidates [ 4 ] Write-ins_Pct,Lenora Fulani [ 16 ] Independent_Votes,Lenora Fulani [ 16 ] Independent_Pct,Ron Paul [ 16 ] Libertarian_Votes,Ron Paul [ 16 ] Libertarian_Pct,Total_Votes,Winner,Winner_Pct
Iowa,Monroe__IA,2338,63.76,1313,35.81,0,0,0,0,0,0,4,0.11,0,0,8,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667,Democrat,63.76
Iowa,Montgomery__IA,1898,37.22,3166,62.08,0,0,0,0,0,0,8,0.16,0,0,10,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100,Republican,62.08
Iowa,Muscatine__IA,7059,50.06,6904,48.96,0,0,0,0,0,0,29,0.21,0,0,32,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14102,Democrat,50.06
Iowa,O_Brien__IA,2768,39.14,4241,59.97,0,0,0,0,0,0,18,0.25,0,0,16,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7072,Republican,59.97
Iowa,Osceola__IA,1277,39.12,1951,59.77,0,0,0,0,0,0,4,0.12,0,0,17,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264,Republican,59.77
Iowa,Page__IA,2185,32.12,4583,67.37,0,0,0,0,0,0,7,0.1,0,0,19,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6803,Republican,67.37
Iowa,Palo_Alto__IA,3377,61.82,2041,37.36,0,0,0,0,0,0,5,0.09,0,0,11,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5463,Democrat,61.82
Iowa,Plymouth__IA,4220,43.93,5316,55.33,0,0,0,0,0,0,22,0.23,0,0,15,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9607,Republican,55.33
Iowa,Pocahontas__IA,2722,58.51,1871,40.22,0,0,0,0,0,0,24,0.52,0,0,13,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4652,Democrat,58.51
Iowa,Polk__IA,84476,59.01,57854,40.42,0,0,0,0,0,0,282,0.2,0,0,461,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143144,Democrat,59.01
Iowa,Pottawattamie__IA,14958,46.16,17193,53.06,0,0,0,0,0,0,57,0.18,0,0,61,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32405,Republican,53.06
Iowa,Poweshiek__IA,4876,56.53,3683,42.7,0,0,0,0,0,0,26,0.3,0,0,23,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8625,Democrat,56.53
Iowa,Ringgold__IA,1609,58.92,1110,40.64,0,0,0,0,0,0,1,0.04,0,0,8,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2731,Democrat,58.92
Iowa,Sac__IA,2613,51.47,2411,47.49,0,0,0,0,0,0,14,0.28,0,0,18,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5077,Democrat,51.47
Iowa,Scott__IA,34415,52.12,31025,46.98,0,0,0,0,0,0,188,0.28,0,0,158,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66035,Democrat,52.12
Iowa,Shelby__IA,2806,47.88,3019,51.52,0,0,0,0,0,0,12,0.2,0,0,14,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5860,Republican,51.52
Iowa,Sioux__IA,2923,22,10270,77.29,0,0,0,0,0,0,12,0.09,0,0,34,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13288,Republican,77.29
Iowa,Story__IA,19051,57.55,13782,41.63,0,0,0,0,0,0,92,0.28,0,0,107,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33105,Democrat,57.55
Iowa,Tama__IA,4584,57.21,3362,41.96,0,0,0,0,0,0,21,0.26,0,0,25,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8012,Democrat,57.21
Iowa,Taylor__IA,1671,50.15,1647,49.43,0,0,0,0,0,0,1,0.03,0,0,12,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3332,Democrat,50.15
Iowa,Union__IA,3236,53.57,2751,45.54,0,0,0,0,0,0,9,0.15,0,0,14,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6041,Democrat,53.57
Iowa,Van_Buren__IA,1612,48.35,1692,50.75,0,0,0,0,0,0,9,0.27,0,0,15,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3334,Republican,50.75
Iowa,Wapello__IA,10177,64.93,5350,34.14,0,0,0,0,0,0,24,0.15,0,0,32,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15673,Democrat,64.93
Iowa,Warren__IA,9627,59.68,6424,39.82,0,0,0,0,0,0,14,0.09,0,0,36,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16131,Democrat,59.68
Iowa,Washington__IA,3776,49.58,3741,49.12,0,0,0,0,0,0,28,0.37,0,0,22,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7616,Democrat,49.58
Iowa,Wayne__IA,1988,57.18,1467,42.19,0,0,0,0,0,0,16,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477,Democrat,57.18
Iowa,Webster__IA,10267,59.03,6926,39.82,0,0,0,0,0,0,26,0.15,0,0,53,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17393,Democrat,59.03
Iowa,Winnebago__IA,2804,49.17,2863,50.2,0,0,0,0,0,0,7,0.12,0,0,18,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5703,Republican,50.2
Iowa,Winneshiek__IA,4443,50.92,4194,48.07,0,0,0,0,0,0,25,0.29,0,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8725,Democrat,50.92
Iowa,Woodbury__IA,20153,51.38,18790,47.9,0,0,0,0,0,0,56,0.14,0,0,90,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39225,Democrat,51.38
Iowa,Worth__IA,2440,61.28,1488,37.37,0,0,0,0,0,0,9,0.23,0,0,42,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982,Democrat,61.28
Iowa,Wright__IA,3353,55.38,2658,43.9,0,0,0,0,0,0,21,0.35,0,0,14,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6054,Democrat,55.38
Kansas,Allen__KS,2392,40.56,3429,58.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.47,0,0,0,0,0,0,49,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5898,Republican,58.14
Kansas,Anderson__KS,1466,44.65,1781,54.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.46,0,0,0,0,0,0,21,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3283,Republican,54.25
Kansas,Atchison__KS,3177,48.03,3243,49.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.41,0,0,0,0,0,0,167,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6614,Republican,49.03
Kansas,Barber__KS,1118,41.32,1539,56.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.37,0,0,0,0,0,0,39,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706,Republican,56.87
Kansas,Barton__KS,5024,38.42,7741,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.45,0,0,0,0,0,0,251,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13075,Republican,59.2
Kansas,Bourbon__KS,2623,41.42,3660,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.28,0,0,0,0,0,0,31,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6332,Republican,57.8
Kansas,Brown__KS,1719,35.72,3059,63.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.29,0,0,0,0,0,0,20,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4812,Republican,63.57
Kansas,Butler__KS,7690,40.35,10976,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.08,0,0,0,0,0,0,374,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19056,Republican,57.6
Kansas,Chase__KS,538,36.9,884,60.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.27,0,0,0,0,0,0,32,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458,Republican,60.63
Kansas,Chautauqua__KS,661,34.18,1247,64.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.36,0,0,0,0,0,0,19,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934,Republican,64.48
Kansas,Cherokee__KS,4069,48.43,4281,50.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.18,0,0,0,0,0,0,37,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8402,Republican,50.95
Kansas,Cheyenne__KS,594,34.08,1105,63.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.8,0,0,0,0,0,0,30,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743,Republican,63.4
Kansas,Clark__KS,409,31.1,876,66.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.53,0,0,0,0,0,0,23,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315,Republican,66.62
Kansas,Clay__KS,1112,26.75,2997,72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.36,0,0,0,0,0,0,33,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4157,Republican,72.1
Kansas,Cloud__KS,2022,39.43,3043,59.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.55,0,0,0,0,0,0,35,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5128,Republican,59.34
Kansas,Coffey__KS,1246,32.2,2581,66.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.26,0,0,0,0,0,0,33,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,Republican,66.69
Kansas,Comanche__KS,375,33.39,738,65.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.36,0,0,0,0,0,0,6,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123,Republican,65.72
Kansas,Cowley__KS,6186,43.3,7778,54.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.27,0,0,0,0,0,0,283,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14286,Republican,54.44
Kansas,Crawford__KS,7783,52.41,6940,46.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.28,0,0,0,0,0,0,85,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850,Democrat,52.41
Kansas,Decatur__KS,793,36.92,1291,60.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.84,0,0,0,0,0,0,46,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148,Republican,60.1
Kansas,Dickinson__KS,2870,35.47,5121,63.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.2,0,0,0,0,0,0,85,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8092,Republican,63.28
Kansas,Doniphan__KS,1312,37.34,2162,61.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.23,0,0,0,0,0,0,32,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514,Republican,61.53
Kansas,Douglas__KS,15752,48.68,16149,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0.45,0,0,0,0,0,0,314,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32361,Republican,49.9
Kansas,Edwards__KS,792,42.97,993,53.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.92,0,0,0,0,0,0,41,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843,Republican,53.88
Kansas,Elk__KS,608,35.64,1075,63.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.35,0,0,0,0,0,0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706,Republican,63.01
Kansas,Ellis__KS,5289,49.56,5194,48.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.24,0,0,0,0,0,0,163,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10672,Democrat,49.56
Kansas,Ellsworth__KS,1219,40.63,1711,57.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.77,0,0,0,0,0,0,47,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,Republican,57.03
Kansas,Finney__KS,3408,38.09,5381,60.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.35,0,0,0,0,0,0,127,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8947,Republican,60.14
Kansas,Ford__KS,3817,39.36,5685,58.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.44,0,0,0,0,0,0,152,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9697,Republican,58.63
Kansas,Franklin__KS,3592,42.43,4777,56.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.25,0,0,0,0,0,0,75,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8465,Republican,56.43
Kansas,Geary__KS,2721,41.4,3782,57.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.46,0,0,0,0,0,0,40,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6573,Republican,57.54
Kansas,Gove__KS,663,39.37,966,57.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.42,0,0,0,0,0,0,48,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684,Republican,57.36
Kansas,Graham__KS,702,37.58,1139,60.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.32,0,0,0,0,0,0,21,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868,Republican,60.97
Kansas,Grant__KS,907,34.92,1654,63.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.35,0,0,0,0,0,0,27,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597,Republican,63.69
Kansas,Gray__KS,696,36.31,1180,61.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.42,0,0,0,0,0,0,33,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917,Republican,61.55
Kansas,Greeley__KS,317,37.16,506,59.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.35,0,0,0,0,0,0,27,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853,Republican,59.32
Kansas,Greenwood__KS,1421,38.24,2217,59.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.38,0,0,0,0,0,0,64,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3716,Republican,59.66
Kansas,Hamilton__KS,517,38.73,801,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.22,0,0,0,0,0,0,14,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335,Republican,60
Kansas,Harper__KS,1235,37.79,1941,59.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.61,0,0,0,0,0,0,72,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3268,Republican,59.39
Kansas,Harvey__KS,5503,43.29,6893,54.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.42,0,0,0,0,0,0,262,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12711,Republican,54.23
Kansas,Haskell__KS,427,29.86,964,67.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.28,0,0,0,0,0,0,35,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,Republican,67.41
Kansas,Hodgeman__KS,439,36.22,732,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.74,0,0,0,0,0,0,32,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,Republican,60.4
Kansas,Jackson__KS,2261,44.55,2759,54.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.3,0,0,0,0,0,0,40,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075,Republican,54.36
Kansas,Jefferson__KS,2810,43.28,3605,55.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.48,0,0,0,0,0,0,46,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6492,Republican,55.53
Kansas,Jewell__KS,684,30.08,1546,67.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.62,0,0,0,0,0,0,30,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2274,Republican,67.99
Kansas,Johnson__KS,55183,36.26,95591,62.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0.28,0,0,0,0,0,0,1001,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152199,Republican,62.81
Kansas,Kearny__KS,524,32.25,1073,66.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.31,0,0,0,0,0,0,23,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,Republican,66.03
Kansas,Kingman__KS,1420,37.83,2205,58.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.69,0,0,0,0,0,0,103,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3754,Republican,58.74
Kansas,Kiowa__KS,485,27.02,1276,71.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.28,0,0,0,0,0,0,29,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795,Republican,71.09
Kansas,Labette__KS,4433,45.78,5125,52.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.39,0,0,0,0,0,0,88,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9684,Republican,52.92
Kansas,Lane__KS,450,36,768,61.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.64,0,0,0,0,0,0,24,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,Republican,61.44
Kansas,Leavenworth__KS,8797,46.62,9913,52.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.27,0,0,0,0,0,0,109,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18870,Republican,52.53
